startup_name,founded_year,country,continent,industry,funding_stage,funding_stage_group,size_employees,size_revenue,size_funding,size_valuation,tech_stack,total_funding_millions,number_employees,annual_revenue_millions,valuation_billions,customers_millions,social_media_followers,revenue_per_employee,funding_per_employee,valuation_per_employee,revenue_per_customer,funding_per_customer,valuation_per_customer,funding_to_revenue,valuation_to_revenue,revenue_to_funding,followers_per_customer,success_score,acquired,ipo,cluster,ratio_cluster_new,ratio_pca1_new,ratio_pca2_new
Startup_2731,2004-01-01,USA,North America,Tech,Series A,Growth Stage,Large,High,High,Medium,"PHP, Laravel",330.0,3613.0,944.0,22.2,97.0,1921757.0,0.2612064194798008,0.09131156613171001,6.142778085224128,9.63265306122449,3.36734693877551,226.53061224489795,0.3492063492063492,23.49206349206349,2.8519637462235647,19609.76530612245,9.0,0,0,1,1,-0.7557105605916145,-0.23317775076023675
Startup_2732,2015-01-01,UK,Europe,Logistics,Series C,Growth Stage,Large,Medium,Low,High,"C++, ML",39.0,3104.0,301.0,25.84,73.0,2368300.0,0.09694041867954911,0.012560386473429951,8.322061191626409,4.0675675675675675,0.527027027027027,349.18918918918916,0.1291390728476821,85.56291390728477,7.525,32004.054054054053,9.0,1,0,1,1,-0.8354603947542002,-0.273141368394858
Startup_2733,2009-01-01,China,Asia,Healthcare,IPO,Late Stage,Large,High,High,High,"Python, AI",348.0,2885.0,886.0,37.09,55.0,2588904.0,0.306999306999307,0.12058212058212059,12.851697851697852,15.821428571428571,6.214285714285714,662.3214285714286,0.3923337091319053,41.81510710259301,2.5386819484240686,46230.42857142857,8.0,1,1,1,1,-0.4297273515945912,-0.20347335020567714
Startup_2734,2002-01-01,China,Asia,Gaming,Series C,Growth Stage,Small,Medium,High,Low,"C++, ML",304.0,565.0,389.0,9.64,81.0,3759168.0,0.6872791519434629,0.5371024734982333,17.031802120141343,4.7439024390243905,3.707317073170732,117.5609756097561,0.7794871794871795,24.71794871794872,1.2754098360655737,45843.51219512195,9.0,0,0,1,1,-0.7631125176344733,-0.01268077592577638
Startup_2735,2016-01-01,USA,North America,Logistics,Series C,Growth Stage,Medium,Low,High,High,"Java, Spring",312.0,2387.0,33.0,45.68,73.0,4101000.0,0.013819095477386936,0.1306532663316583,19.12897822445561,0.44594594594594594,4.216216216216216,617.2972972972973,9.176470588235293,1343.5294117647059,0.10543130990415335,55418.91891891892,3.0,1,1,1,1,-0.6279453703744583,-0.22614986230987322
Startup_2736,2006-01-01,China,Asia,FoodTech,IPO,Late Stage,Small,High,High,Low,"C++, ML",280.0,816.0,827.0,6.71,59.0,4589808.0,1.0122399020807833,0.3427172582619339,8.21297429620563,13.783333333333333,4.666666666666667,111.83333333333333,0.33816425120772947,8.103864734299517,2.9430604982206408,76496.8,2.0,0,0,1,1,-0.5525813707657293,-0.04393471789811814
Startup_2737,2021-01-01,Germany,Europe,Healthcare,Series C,Growth Stage,Small,Medium,Low,High,"C++, ML",35.0,1011.0,269.0,42.6,79.0,1760186.0,0.2658102766798419,0.03458498023715415,42.094861660079054,3.3625,0.4375,532.5,0.12962962962962962,157.77777777777777,7.472222222222222,22002.325,2.0,1,1,1,1,-0.8254113364013527,-0.16264053877095175
Startup_2738,2006-01-01,China,Asia,E-commerce,IPO,Late Stage,Medium,Medium,Low,High,"C++, ML",38.0,2180.0,472.0,43.78,61.0,3262195.0,0.2164144887666208,0.01742320036680422,20.073360843649702,7.612903225806452,0.6129032258064516,706.1290322580645,0.080338266384778,92.55813953488372,12.102564102564102,52616.04838709677,8.0,1,0,1,1,-0.6498822695530441,-0.2252943643097989
Startup_2739,2002-01-01,France,Europe,FinTech,Seed,Early Stage,Medium,Medium,Low,High,"PHP, Laravel",97.0,1540.0,466.0,49.47,84.0,4262287.0,0.30240103828682674,0.06294613887086307,32.10253082414017,5.482352941176471,1.1411764705882352,582.0,0.20770877944325483,105.93147751605996,4.755102040816326,50144.55294117647,8.0,1,0,1,1,-0.6946472189138077,-0.17486013080149598
Startup_2740,2003-01-01,UK,Europe,Gaming,Seed,Early Stage,Large,High,Low,Low,"Java, Spring",64.0,4061.0,799.0,8.5,18.0,2832906.0,0.1967011324470704,0.015755785327424915,2.0925652387986213,42.05263157894737,3.3684210526315788,447.36842105263156,0.08,10.625,12.292307692307693,149100.31578947368,2.0,0,1,4,1,0.027512913593669145,-0.27828327203619635
Startup_2741,2019-01-01,India,Asia,Energy,Series B,Growth Stage,Small,Medium,Low,High,"C++, ML",124.0,906.0,267.0,45.43,84.0,873083.0,0.29437706725468576,0.13671444321940462,50.088202866593164,3.1411764705882352,1.4588235294117646,534.4705882352941,0.4626865671641791,169.51492537313433,2.136,10271.564705882352,7.0,1,1,1,1,-0.8277721960994865,-0.11183038311111247
Startup_2742,2020-01-01,China,Asia,E-commerce,Series C,Growth Stage,Medium,Medium,High,Low,"Python, AI",446.0,1883.0,458.0,0.41,54.0,1675185.0,0.24309978768577495,0.2367303609341826,0.21762208067940553,8.327272727272728,8.10909090909091,7.454545454545454,0.971677559912854,0.8932461873638344,1.0246085011185682,30457.909090909092,6.0,1,1,1,1,-0.6779119015303038,-0.20754204855218028
Startup_2743,2008-01-01,Japan,Asia,EdTech,Series A,Growth Stage,Small,Medium,Low,Low,"C++, ML",82.0,569.0,277.0,11.66,77.0,193689.0,0.48596491228070177,0.14385964912280702,20.45614035087719,3.551282051282051,1.0512820512820513,149.48717948717947,0.2949640287769784,41.94244604316547,3.3373493975903616,2483.1923076923076,6.0,1,0,1,1,-0.9519777106309639,-0.14945600309513846
Startup_2744,2006-01-01,India,Asia,Tech,Series A,Growth Stage,Small,High,High,Medium,"Node.js, React",313.0,592.0,720.0,21.68,50.0,4941496.0,1.2141652613827993,0.5278246205733558,36.55986509274874,14.117647058823529,6.137254901960785,425.0980392156863,0.43411927877947293,30.069348127600556,2.2929936305732483,96892.07843137255,3.0,0,0,1,1,-0.378736235286679,0.10602159760781238
Startup_2745,2012-01-01,Japan,Asia,Gaming,Series C,Growth Stage,Large,High,Medium,Low,"C++, ML",233.0,3635.0,972.0,7.99,74.0,1935041.0,0.26732673267326734,0.06408140814081408,2.1974697469746975,12.96,3.1066666666666665,106.53333333333333,0.2394655704008222,8.211716341212744,4.153846153846154,25800.546666666665,3.0,1,1,1,1,-0.7365936257154606,-0.24955693589194433
Startup_2746,2014-01-01,France,Europe,FinTech,Seed,Early Stage,Large,High,Low,Medium,"PHP, Laravel",107.0,4951.0,596.0,21.82,13.0,2623188.0,0.12035541195476575,0.021607431340872375,4.406300484652665,42.57142857142857,7.642857142857143,1558.5714285714287,0.17922948073701842,36.549413735343386,5.518518518518518,187370.57142857142,4.0,0,1,4,1,0.523370977299326,-0.2866644203444327
Startup_2747,2019-01-01,UK,Europe,Logistics,Series A,Growth Stage,Small,High,High,Low,"Node.js, React",256.0,638.0,921.0,3.68,67.0,922124.0,1.4413145539906103,0.40062597809076683,5.758998435054773,13.544117647058824,3.764705882352941,54.11764705882353,0.27765726681127983,3.9913232104121477,3.5836575875486383,13560.64705882353,8.0,1,1,1,1,-0.7562221650550149,0.034570634101519004
Startup_2748,2013-01-01,France,Europe,E-commerce,Seed,Early Stage,Small,Low,High,High,"PHP, Laravel",271.0,301.0,195.0,45.63,38.0,1775817.0,0.6456953642384106,0.8973509933774835,151.09271523178808,5.0,6.948717948717949,1170.0,1.3826530612244898,232.80612244897958,0.7169117647058824,45533.769230769234,4.0,1,0,4,1,-0.41093876828853604,0.39907154849018
Startup_2749,2012-01-01,USA,North America,FinTech,Series B,Growth Stage,Small,High,Medium,High,"Python, AI",186.0,90.0,628.0,43.19,9.0,1292031.0,6.9010989010989015,2.043956043956044,474.61538461538464,62.8,18.6,4319.0,0.2957074721780604,68.66454689984101,3.358288770053476,129203.1,4.0,0,1,4,1,1.5988513228860783,2.4126668116752366
Startup_2750,2007-01-01,Germany,Europe,Logistics,IPO,Late Stage,Medium,High,Medium,Medium,"C++, ML",132.0,2343.0,890.0,15.24,48.0,695279.0,0.3796928327645051,0.05631399317406143,6.501706484641638,18.163265306122447,2.693877551020408,311.0204081632653,0.14814814814814814,17.104377104377104,6.69172932330827,14189.367346938776,8.0,1,0,1,1,-0.6635692183273625,-0.2237424008047872
Startup_2751,2013-01-01,Brazil,South America,AI,Series B,Growth Stage,Small,High,Medium,High,"Node.js, React",240.0,635.0,603.0,42.24,64.0,4038004.0,0.9481132075471698,0.37735849056603776,66.41509433962264,9.276923076923078,3.6923076923076925,649.8461538461538,0.3973509933774834,69.93377483443709,2.5020746887966805,62123.13846153846,5.0,1,0,1,1,-0.5333187042038104,0.09221932890099112
Startup_2752,2017-01-01,Australia,Oceania,Gaming,IPO,Late Stage,Medium,High,High,Medium,"Java, Spring",345.0,2257.0,657.0,25.46,39.0,3915092.0,0.29096545615589015,0.15279007971656333,11.275465013286095,16.425,8.625,636.5,0.5243161094224924,38.693009118541035,1.8988439306358382,97877.3,5.0,0,1,4,1,-0.2339387254265328,-0.20229222588983606
Startup_2753,2014-01-01,Germany,Europe,E-commerce,Series A,Growth Stage,Large,Low,High,High,"Python, AI",276.0,2846.0,84.0,37.2,86.0,3486147.0,0.029504741833508957,0.09694415173867228,13.066385669125395,0.9655172413793104,3.1724137931034484,427.58620689655174,3.2470588235294118,437.6470588235294,0.30324909747292417,40070.65517241379,7.0,1,1,1,1,-0.753305654913484,-0.25011817180370216
Startup_2754,2000-01-01,Germany,Europe,FinTech,IPO,Late Stage,Medium,Low,High,Medium,"Node.js, React",323.0,1337.0,48.0,13.82,23.0,3113954.0,0.03587443946188341,0.2414050822122571,10.328849028400597,2.0,13.458333333333334,575.8333333333334,6.591836734693878,282.0408163265306,0.14814814814814814,129748.08333333333,2.0,0,0,4,1,-0.2095582191238595,-0.2185759342688866
Startup_2755,2005-01-01,Australia,Oceania,FinTech,Series B,Growth Stage,Small,High,Medium,High,"Python, AI",187.0,1170.0,825.0,39.23,59.0,4384981.0,0.7045260461144321,0.1596925704526046,33.50128095644748,13.75,3.1166666666666667,653.8333333333334,0.22639225181598063,47.493946731234864,4.388297872340425,73083.01666666666,1.0,1,1,1,1,-0.46594345276569576,-0.0850155834983823
Startup_2756,2016-01-01,Brazil,South America,Energy,Series B,Growth Stage,Large,Low,Low,High,"Python, AI",26.0,4075.0,92.0,30.66,60.0,4621157.0,0.022571148184494603,0.006378802747791953,7.5220804710500495,1.5081967213114753,0.4262295081967213,502.62295081967216,0.27956989247311825,329.6774193548387,3.4074074074074074,75756.67213114754,2.0,1,1,1,1,-0.7121800147379908,-0.2898185979688762
Startup_2757,2018-01-01,Brazil,South America,FoodTech,Series C,Growth Stage,Medium,High,High,High,"PHP, Laravel",407.0,1847.0,662.0,32.43,5.0,535279.0,0.3582251082251082,0.22023809523809523,17.5487012987013,110.33333333333333,67.83333333333333,5405.0,0.6138763197586727,48.914027149321264,1.6225490196078431,89213.16666666667,8.0,0,1,0,3,3.568684782306581,-0.15992239858682358
Startup_2758,2008-01-01,India,Asia,E-commerce,IPO,Late Stage,Large,High,High,Low,"Java, Spring",337.0,2844.0,639.0,3.25,28.0,4787180.0,0.22460456942003515,0.11845342706502636,1.1423550087873462,22.03448275862069,11.620689655172415,112.06896551724138,0.5265625,5.078125,1.8905325443786982,165075.1724137931,4.0,0,1,4,1,-0.04776763494741689,-0.24951361725162705
Startup_2759,2017-01-01,India,Asia,FinTech,Series B,Growth Stage,Medium,High,High,Medium,"PHP, Laravel",337.0,2433.0,614.0,23.5,11.0,4214225.0,0.2522596548890715,0.13845521774856204,9.654889071487263,51.166666666666664,28.083333333333332,1958.3333333333333,0.5479674796747968,38.21138211382114,1.816568047337278,351185.4166666667,5.0,0,0,4,1,1.6669636778721928,-0.22792540050827403
Startup_2760,2016-01-01,India,Asia,Tech,Series A,Growth Stage,Large,High,Medium,High,"Java, Spring",197.0,4837.0,761.0,42.04,58.0,4067822.0,0.1572964034725093,0.04071930549813973,8.689541132699462,12.898305084745763,3.3389830508474576,712.542372881356,0.2585301837270341,55.17060367454068,3.8434343434343434,68946.13559322034,2.0,1,1,1,1,-0.4670564252906304,-0.2591933263121611
Startup_2761,2002-01-01,India,Asia,Tech,Series A,Growth Stage,Large,Medium,High,High,"Python, AI",304.0,3558.0,389.0,39.82,32.0,4793689.0,0.10930036527114358,0.08541725203708907,11.188536105647653,11.787878787878787,9.212121212121213,1206.6666666666667,0.7794871794871795,102.1025641025641,1.2754098360655737,145263.30303030304,7.0,0,1,4,1,-0.009325365785805702,-0.2507944289711728
Startup_2762,2008-01-01,Brazil,South America,E-commerce,IPO,Late Stage,Large,Low,Medium,High,"Java, Spring",183.0,3140.0,83.0,36.26,59.0,2687678.0,0.026424705507800062,0.05826170009551098,11.54409423750398,1.3833333333333333,3.05,604.3333333333334,2.1785714285714284,431.6666666666667,0.45108695652173914,44794.63333333333,2.0,0,1,1,1,-0.6968228742078678,-0.26503279562273535
Startup_2763,2014-01-01,Germany,Europe,Energy,Series A,Growth Stage,Medium,High,Low,High,"C++, ML",44.0,1255.0,793.0,31.99,32.0,2804883.0,0.6313694267515924,0.03503184713375796,25.469745222929937,24.03030303030303,1.3333333333333333,969.3939393939394,0.055415617128463476,40.2896725440806,17.622222222222224,84996.45454545454,6.0,0,0,4,1,-0.2840217889178997,-0.14607698281267292
Startup_2764,2015-01-01,USA,North America,Logistics,Series C,Growth Stage,Small,Low,Medium,Medium,"Node.js, React",165.0,15.0,16.0,24.47,11.0,3060919.0,1.0,10.3125,1529.375,1.3333333333333333,13.75,2039.1666666666667,9.705882352941176,1439.4117647058824,0.0963855421686747,255076.58333333334,7.0,0,1,4,1,0.5426537836248827,6.439363148935244
Startup_2765,2006-01-01,Australia,Oceania,Healthcare,IPO,Late Stage,Medium,High,High,High,"C++, ML",338.0,1307.0,726.0,30.78,67.0,2336340.0,0.555045871559633,0.25840978593272174,23.53211009174312,10.676470588235293,4.970588235294118,452.6470588235294,0.4649243466299862,42.33837689133425,2.1415929203539825,34357.94117647059,8.0,0,0,1,1,-0.6064134669653565,-0.10007721155421723
Startup_2766,2020-01-01,Germany,Europe,Energy,Seed,Early Stage,Medium,Low,High,Low,"C++, ML",319.0,2058.0,24.0,4.86,20.0,3705010.0,0.011656143759106362,0.15492957746478872,2.3603691112190384,1.1428571428571428,15.19047619047619,231.42857142857142,12.76,194.4,0.075,176429.04761904763,3.0,0,1,4,1,-0.13233072643177832,-0.27331569573085535
Startup_2767,2011-01-01,India,Asia,Healthcare,IPO,Late Stage,Large,Low,High,High,"Python, AI",431.0,4664.0,135.0,38.36,97.0,4696829.0,0.028938906752411574,0.09239013933547696,8.22293676312969,1.3775510204081634,4.3979591836734695,391.42857142857144,3.1691176470588234,282.05882352941177,0.3125,47926.82653061225,7.0,1,1,1,1,-0.7079217626613219,-0.26410905857040995
Startup_2768,2012-01-01,UK,Europe,EdTech,Seed,Early Stage,Large,High,Medium,Low,"Python, AI",204.0,3206.0,574.0,11.9,13.0,1087076.0,0.1789834736513876,0.06361085126286249,3.7106329903336452,41.0,14.571428571428571,850.0,0.35478260869565215,20.695652173913043,2.8,77648.28571428571,2.0,0,0,4,1,0.2161486849765346,-0.26392202975866597
Startup_2769,2001-01-01,Germany,Europe,Tech,Series B,Growth Stage,Large,High,High,Medium,"Python, AI",484.0,4141.0,717.0,20.64,75.0,1696563.0,0.1731047802993723,0.11685176243360695,4.983099951714148,9.43421052631579,6.368421052631579,271.57894736842104,0.6740947075208914,28.74651810584958,1.4783505154639176,22323.197368421053,3.0,1,0,1,1,-0.6634980413731184,-0.242061471707763
Startup_2770,2012-01-01,Australia,Oceania,FinTech,Seed,Early Stage,Large,Medium,Medium,High,"Node.js, React",255.0,3571.0,285.0,27.57,12.0,4555541.0,0.0797872340425532,0.0713885778275476,7.718365061590146,21.923076923076923,19.615384615384617,2120.769230769231,0.8916083916083916,96.3986013986014,1.11328125,350426.23076923075,2.0,1,0,4,1,1.1362554486595544,-0.2756559923749842
Startup_2771,2011-01-01,Japan,Asia,Logistics,IPO,Late Stage,Large,High,High,High,"PHP, Laravel",444.0,3200.0,929.0,37.77,48.0,965674.0,0.2902218056857232,0.1387066541705717,11.799437675726336,18.959183673469386,9.061224489795919,770.8163265306123,0.4774193548387097,40.61290322580645,2.087640449438202,19707.632653061224,6.0,1,0,1,1,-0.3614278335628871,-0.20223366147437907
Startup_2772,2003-01-01,China,Asia,Energy,IPO,Late Stage,Medium,Low,Medium,Medium,"Python, AI",152.0,1944.0,102.0,24.51,72.0,114022.0,0.05244215938303342,0.0781491002570694,12.601542416452443,1.3972602739726028,2.0821917808219177,335.75342465753425,1.4757281553398058,237.96116504854368,0.6666666666666666,1561.945205479452,9.0,0,1,1,1,-0.9032422414908201,-0.25211091532435265
Startup_2773,2017-01-01,Australia,Oceania,FinTech,Series C,Growth Stage,Medium,High,High,Low,"Java, Spring",305.0,1889.0,596.0,11.76,94.0,1409525.0,0.31534391534391537,0.16137566137566137,6.222222222222222,6.273684210526316,3.210526315789474,123.78947368421052,0.5108877721943048,19.698492462311556,1.9477124183006536,14837.105263157895,1.0,0,1,1,1,-0.8379743689062459,-0.20405956034397318
Startup_2774,2012-01-01,USA,North America,E-commerce,IPO,Late Stage,Large,Medium,Low,High,"Python, AI",45.0,4798.0,474.0,35.38,23.0,598396.0,0.09877057720358408,0.00937695353198583,7.3723692435924155,19.75,1.875,1474.1666666666667,0.09473684210526316,74.48421052631579,10.304347826086957,24933.166666666668,5.0,1,1,4,1,-0.3473681208712621,-0.27513746456231253
Startup_2775,2016-01-01,Australia,Oceania,FinTech,Series A,Growth Stage,Large,Medium,High,Low,"C++, ML",341.0,2819.0,304.0,7.8,26.0,2294757.0,0.10780141843971631,0.12092198581560283,2.765957446808511,11.25925925925926,12.62962962962963,288.8888888888889,1.118032786885246,25.57377049180328,0.8888888888888888,84991.0,3.0,1,1,4,1,-0.3170574753443816,-0.2585773120910595
Startup_2776,2001-01-01,UK,Europe,EdTech,Seed,Early Stage,Large,Medium,High,High,"Java, Spring",358.0,3509.0,286.0,48.52,7.0,4441030.0,0.08148148148148149,0.101994301994302,13.823361823361823,35.75,44.75,6065.0,1.2473867595818815,169.05923344947735,0.7966573816155988,555128.75,8.0,0,1,4,3,3.453382631731955,-0.25731768491137685
Startup_2777,2000-01-01,USA,North America,AI,Series B,Growth Stage,Small,Medium,High,High,"C++, ML",338.0,894.0,408.0,45.82,23.0,3803361.0,0.4558659217877095,0.3776536312849162,51.19553072625698,17.0,14.083333333333334,1909.1666666666667,0.8264058679706602,112.02933985330074,1.2035398230088497,158473.375,9.0,1,1,4,1,0.38793818323137136,-0.019817600913069982
Startup_2778,2013-01-01,China,Asia,Healthcare,Series C,Growth Stage,Medium,High,High,High,"Node.js, React",442.0,1922.0,797.0,31.22,33.0,3806089.0,0.41445657826313054,0.2298491939677587,16.235049401976077,23.441176470588236,13.0,918.2352941176471,0.5538847117794486,39.12280701754386,1.799097065462754,111943.79411764706,2.0,0,0,4,1,0.06886608064252946,-0.1502705383601698
Startup_2779,2004-01-01,India,Asia,AI,Series B,Growth Stage,Medium,Medium,High,High,"Node.js, React",477.0,1420.0,296.0,49.12,25.0,2006562.0,0.2083040112596763,0.3356790992258973,34.567206192821956,11.384615384615385,18.346153846153847,1889.2307692307693,1.606060606060606,165.3872053872054,0.6192468619246861,77175.46153846153,8.0,1,0,4,1,0.21068143286875501,-0.10369499972523157
Startup_2780,2020-01-01,China,Asia,AI,Series A,Growth Stage,Large,High,High,High,"Node.js, React",362.0,4546.0,793.0,44.07,1.0,3323219.0,0.17440070376072137,0.07961293160325489,9.692104684407301,396.5,181.0,22035.0,0.45591939546599497,55.503778337531486,2.184573002754821,1661609.5,7.0,1,1,0,3,18.157359953163322,-0.322882894782193
Startup_2781,2010-01-01,Germany,Europe,FinTech,Series C,Growth Stage,Medium,Low,High,Low,"PHP, Laravel",441.0,2173.0,120.0,4.0,90.0,3127892.0,0.05519779208831647,0.20285188592456302,1.8399264029438822,1.3186813186813187,4.846153846153846,43.956043956043956,3.644628099173554,33.05785123966942,0.27149321266968324,34372.43956043956,3.0,1,0,1,1,-0.8206830702307918,-0.24360228407482948
Startup_2782,2009-01-01,Brazil,South America,AI,Seed,Early Stage,Medium,High,Low,High,"C++, ML",103.0,1825.0,671.0,47.18,46.0,3451217.0,0.3674698795180723,0.05640744797371303,25.83789704271632,14.27659574468085,2.1914893617021276,1003.8297872340426,0.15327380952380953,70.20833333333333,6.451923076923077,73430.14893617021,9.0,1,0,4,1,-0.39570967212997327,-0.1823925322077785
